Country,date,cases
Georgia,6/5/20,805
Georgia,6/6/20,808
Georgia,6/7/20,809
Georgia,6/8/20,812
Georgia,6/9/20,818
Georgia,6/10/20,827
Georgia,6/11/20,831
Georgia,6/12/20,843
Georgia,6/13/20,851
Georgia,6/14/20,864
Georgia,6/15/20,879
Georgia,6/16/20,879
Georgia,6/17/20,888
Georgia,6/18/20,893
Georgia,6/19/20,896
Georgia,6/20/20,898
Georgia,6/21/20,906
Georgia,6/22/20,908
Georgia,6/23/20,911
Georgia,6/24/20,914
Georgia,6/25/20,917
Georgia,6/26/20,919
Georgia,6/27/20,921
Georgia,6/28/20,924
Georgia,6/29/20,926
Georgia,6/30/20,928
Georgia,7/1/20,931
Georgia,7/2/20,939
Georgia,7/3/20,943
Georgia,7/4/20,948
Georgia,7/5/20,951
Georgia,7/6/20,953
Georgia,7/7/20,958
Georgia,7/8/20,963
Georgia,7/9/20,968
Georgia,7/10/20,973
Georgia,7/11/20,981
Germany,1/22/20,0
Germany,1/23/20,0
Germany,1/24/20,0
Germany,1/25/20,0
Germany,1/26/20,0
Germany,1/27/20,1
Germany,1/28/20,4
Germany,1/29/20,4
Germany,1/30/20,4
Germany,1/31/20,5
Germany,2/1/20,8
Germany,2/2/20,10
Germany,2/3/20,12
Germany,2/4/20,12
Germany,2/5/20,12
Germany,2/6/20,12
Germany,2/7/20,13
Germany,2/8/20,13
Germany,2/9/20,14
Germany,2/10/20,14
Germany,2/11/20,16
Germany,2/12/20,16
Germany,2/13/20,16
Germany,2/14/20,16
Germany,2/15/20,16
Germany,2/16/20,16
Germany,2/17/20,16
Germany,2/18/20,16
Germany,2/19/20,16
Germany,2/20/20,16
Germany,2/21/20,16
Germany,2/22/20,16
Germany,2/23/20,16
Germany,2/24/20,16
Germany,2/25/20,17
Germany,2/26/20,27
Germany,2/27/20,46
Germany,2/28/20,48
Germany,2/29/20,79
Germany,3/1/20,130
Germany,3/2/20,159
Germany,3/3/20,196
Germany,3/4/20,262
Germany,3/5/20,482
Germany,3/6/20,670
Germany,3/7/20,799
Germany,3/8/20,1040
Germany,3/9/20,1176
Germany,3/10/20,1457
Germany,3/11/20,1908
Germany,3/12/20,2078
Germany,3/13/20,3675
Germany,3/14/20,4585
Germany,3/15/20,5795
Germany,3/16/20,7272
Germany,3/17/20,9257
Germany,3/18/20,12327
Germany,3/19/20,15320
Germany,3/20/20,19848
Germany,3/21/20,22213
Germany,3/22/20,24873
Germany,3/23/20,29056
Germany,3/24/20,32986
Germany,3/25/20,37323
Germany,3/26/20,43938
Germany,3/27/20,50871
Germany,3/28/20,57695
Germany,3/29/20,62095
Germany,3/30/20,66885
Germany,3/31/20,71808
Germany,4/1/20,77872
Germany,4/2/20,84794
Germany,4/3/20,91159
Germany,4/4/20,96092
Germany,4/5/20,100123
Germany,4/6/20,103374
Germany,4/7/20,107663
Germany,4/8/20,113296
Germany,4/9/20,118181
Germany,4/10/20,122171
Germany,4/11/20,124908
Germany,4/12/20,127854
Germany,4/13/20,130072
Germany,4/14/20,131359
Germany,4/15/20,134753
Germany,4/16/20,137698
Germany,4/17/20,141397
Germany,4/18/20,143342
Germany,4/19/20,145184
Germany,4/20/20,147065
Germany,4/21/20,148291
Germany,4/22/20,150648
Germany,4/23/20,153129
Germany,4/24/20,154999
Germany,4/25/20,156513
Germany,4/26/20,157770
Germany,4/27/20,158758
Germany,4/28/20,159912
Germany,4/29/20,161539
Germany,4/30/20,163009
Germany,5/1/20,164077
Germany,5/2/20,164967
Germany,5/3/20,165664
Germany,5/4/20,166152
Germany,5/5/20,167007
Germany,5/6/20,168162
Germany,5/7/20,169430
Germany,5/8/20,170588
Germany,5/9/20,171324
Germany,5/10/20,171879
Germany,5/11/20,172576
Germany,5/12/20,173171
Germany,5/13/20,174098
Germany,5/14/20,174478
Germany,5/15/20,175233
Germany,5/16/20,175752
Germany,5/17/20,176369
Germany,5/18/20,176551
Germany,5/19/20,177778
Germany,5/20/20,178473
Germany,5/21/20,179021
Germany,5/22/20,179710
Germany,5/23/20,179986
Germany,5/24/20,180328
Germany,5/25/20,180600
Germany,5/26/20,181200
Germany,5/27/20,181524
Germany,5/28/20,182196
Germany,5/29/20,182922
Germany,5/30/20,183189
Germany,5/31/20,183410
Germany,6/1/20,183594
Germany,6/2/20,183879
Germany,6/3/20,184121
Germany,6/4/20,184472
Germany,6/5/20,184924
Germany,6/6/20,185450
Germany,6/7/20,185750
Germany,6/8/20,186109
Germany,6/9/20,186506
Germany,6/10/20,186522
Germany,6/11/20,186691
Germany,6/12/20,187226
Germany,6/13/20,187267
Germany,6/14/20,187518
Germany,6/15/20,187682
Germany,6/16/20,188252
Germany,6/17/20,188604
Germany,6/18/20,189817
Germany,6/19/20,190299
Germany,6/20/20,190670
Germany,6/21/20,191272
Germany,6/22/20,191768
Germany,6/23/20,192480
Germany,6/24/20,192871
Germany,6/25/20,193371
Germany,6/26/20,194036
Germany,6/27/20,194458
Germany,6/28/20,194693
Germany,6/29/20,195042
Germany,6/30/20,195418
Germany,7/1/20,195893
Germany,7/2/20,196370
Germany,7/3/20,196780
Germany,7/4/20,197198
Germany,7/5/20,197523
Germany,7/6/20,198064
Germany,7/7/20,198343
Germany,7/8/20,198699
Germany,7/9/20,199001
Germany,7/10/20,199332
Germany,7/11/20,199709
Ghana,1/22/20,0
Ghana,1/23/20,0
Ghana,1/24/20,0
Ghana,1/25/20,0
Ghana,1/26/20,0
Ghana,1/27/20,0
Ghana,1/28/20,0
Ghana,1/29/20,0
Ghana,1/30/20,0
Ghana,1/31/20,0
Ghana,2/1/20,0
Ghana,2/2/20,0
Ghana,2/3/20,0
Ghana,2/4/20,0
Ghana,2/5/20,0
Ghana,2/6/20,0
Ghana,2/7/20,0
Ghana,2/8/20,0
Ghana,2/9/20,0
Ghana,2/10/20,0
Ghana,2/11/20,0
Ghana,2/12/20,0
Ghana,2/13/20,0
Ghana,2/14/20,0
Ghana,2/15/20,0
Ghana,2/16/20,0
Ghana,2/17/20,0
Ghana,2/18/20,0
Ghana,2/19/20,0
Ghana,2/20/20,0
Ghana,2/21/20,0
Ghana,2/22/20,0
Ghana,2/23/20,0
Ghana,2/24/20,0
Ghana,2/25/20,0
Ghana,2/26/20,0
Ghana,2/27/20,0
Ghana,2/28/20,0
Ghana,2/29/20,0
Ghana,3/1/20,0
Ghana,3/2/20,0
Ghana,3/3/20,0
Ghana,3/4/20,0
Ghana,3/5/20,0
Ghana,3/6/20,0
Ghana,3/7/20,0
Ghana,3/8/20,0
Ghana,3/9/20,0
Ghana,3/10/20,0
Ghana,3/11/20,0
Ghana,3/12/20,0
Ghana,3/13/20,0
Ghana,3/14/20,3
Ghana,3/15/20,6
Ghana,3/16/20,6
Ghana,3/17/20,7
Ghana,3/18/20,7
Ghana,3/19/20,11
Ghana,3/20/20,16
Ghana,3/21/20,19
Ghana,3/22/20,23
Ghana,3/23/20,27
Ghana,3/24/20,53
Ghana,3/25/20,93
Ghana,3/26/20,132
Ghana,3/27/20,137
Ghana,3/28/20,141
Ghana,3/29/20,152
Ghana,3/30/20,152
Ghana,3/31/20,161
Ghana,4/1/20,195
Ghana,4/2/20,204
Ghana,4/3/20,205
Ghana,4/4/20,205
Ghana,4/5/20,214
Ghana,4/6/20,214
Ghana,4/7/20,287
Ghana,4/8/20,313
Ghana,4/9/20,378
Ghana,4/10/20,378
Ghana,4/11/20,408
Ghana,4/12/20,566
Ghana,4/13/20,566
Ghana,4/14/20,636
Ghana,4/15/20,636
Ghana,4/16/20,641
Ghana,4/17/20,641
Ghana,4/18/20,834
Ghana,4/19/20,1042
Ghana,4/20/20,1042
Ghana,4/21/20,1042
Ghana,4/22/20,1154
Ghana,4/23/20,1154
Ghana,4/24/20,1279
Ghana,4/25/20,1279
Ghana,4/26/20,1550
Ghana,4/27/20,1550
Ghana,4/28/20,1671
Ghana,4/29/20,1671
Ghana,4/30/20,2074
Ghana,5/1/20,2074
Ghana,5/2/20,2169
Ghana,5/3/20,2169
Ghana,5/4/20,2719
Ghana,5/5/20,2719
Ghana,5/6/20,3091
Ghana,5/7/20,3091
Ghana,5/8/20,4012
Ghana,5/9/20,4263
Ghana,5/10/20,4263
Ghana,5/11/20,4700
Ghana,5/12/20,5127
Ghana,5/13/20,5408
Ghana,5/14/20,5530
Ghana,5/15/20,5638
Ghana,5/16/20,5735
Ghana,5/17/20,5735
Ghana,5/18/20,5735
Ghana,5/19/20,6096
Ghana,5/20/20,6269
Ghana,5/21/20,6269
Ghana,5/22/20,6486
Ghana,5/23/20,6617
Ghana,5/24/20,6683
Ghana,5/25/20,6808
Ghana,5/26/20,7117
Ghana,5/27/20,7303
Ghana,5/28/20,7303
Ghana,5/29/20,7616
Ghana,5/30/20,7768
Ghana,5/31/20,8070
Ghana,6/1/20,8070
Ghana,6/2/20,8297
Ghana,6/3/20,8548
Ghana,6/4/20,8885
Ghana,6/5/20,9168
Ghana,6/6/20,9462
Ghana,6/7/20,9638
Ghana,6/8/20,9910
Ghana,6/9/20,10201
Ghana,6/10/20,10201
Ghana,6/11/20,10358
Ghana,6/12/20,10856
Ghana,6/13/20,11118
Ghana,6/14/20,11964
Ghana,6/15/20,11964
Ghana,6/16/20,12193
Ghana,6/17/20,12590
Ghana,6/18/20,12929
Ghana,6/19/20,13203
Ghana,6/20/20,13717
Ghana,6/21/20,14154
Ghana,6/22/20,14154
Ghana,6/23/20,14568
Ghana,6/24/20,15013
Ghana,6/25/20,15473
Ghana,6/26/20,15834
Ghana,6/27/20,16431
Ghana,6/28/20,16742
Ghana,6/29/20,17351
Ghana,6/30/20,17741
Ghana,7/1/20,18134
Ghana,7/2/20,18134
Ghana,7/3/20,19388
Ghana,7/4/20,19388
Ghana,7/5/20,20085
Ghana,7/6/20,21077
Ghana,7/7/20,21968
Ghana,7/8/20,22822
Ghana,7/9/20,23463
Ghana,7/10/20,23834
Ghana,7/11/20,24248
Greece,1/22/20,0
Greece,1/23/20,0
Greece,1/24/20,0
Greece,1/25/20,0
Greece,1/26/20,0
Greece,1/27/20,0
Greece,1/28/20,0
Greece,1/29/20,0
Greece,1/30/20,0
Greece,1/31/20,0
Greece,2/1/20,0
Greece,2/2/20,0
Greece,2/3/20,0
Greece,2/4/20,0
Greece,2/5/20,0
Greece,2/6/20,0
Greece,2/7/20,0
Greece,2/8/20,0
Greece,2/9/20,0
Greece,2/10/20,0
Greece,2/11/20,0
Greece,2/12/20,0
Greece,2/13/20,0
Greece,2/14/20,0
Greece,2/15/20,0
Greece,2/16/20,0
Greece,2/17/20,0
Greece,2/18/20,0
Greece,2/19/20,0
Greece,2/20/20,0
Greece,2/21/20,0
Greece,2/22/20,0
Greece,2/23/20,0
Greece,2/24/20,0
Greece,2/25/20,0
Greece,2/26/20,1
Greece,2/27/20,3
Greece,2/28/20,4
Greece,2/29/20,4
Greece,3/1/20,7
Greece,3/2/20,7
Greece,3/3/20,7
Greece,3/4/20,9
Greece,3/5/20,31
Greece,3/6/20,45
Greece,3/7/20,46
Greece,3/8/20,73
Greece,3/9/20,73
Greece,3/10/20,89
Greece,3/11/20,99
Greece,3/12/20,99
Greece,3/13/20,190
Greece,3/14/20,228
Greece,3/15/20,331
Greece,3/16/20,331
Greece,3/17/20,387
Greece,3/18/20,418
Greece,3/19/20,418
Greece,3/20/20,495
Greece,3/21/20,530
Greece,3/22/20,624
Greece,3/23/20,695
Greece,3/24/20,743
Greece,3/25/20,821
Greece,3/26/20,892
Greece,3/27/20,966
Greece,3/28/20,1061
Greece,3/29/20,1156
Greece,3/30/20,1212
Greece,3/31/20,1314
Greece,4/1/20,1415
Greece,4/2/20,1544
Greece,4/3/20,1613
Greece,4/4/20,1673
Greece,4/5/20,1735
Greece,4/6/20,1755
Greece,4/7/20,1832
Greece,4/8/20,1884
Greece,4/9/20,1955
Greece,4/10/20,2011
Greece,4/11/20,2081
Greece,4/12/20,2114
Greece,4/13/20,2145
Greece,4/14/20,2170
Greece,4/15/20,2192
Greece,4/16/20,2207
Greece,4/17/20,2224
Greece,4/18/20,2235
Greece,4/19/20,2235
Greece,4/20/20,2245
Greece,4/21/20,2401
Greece,4/22/20,2408
Greece,4/23/20,2463
Greece,4/24/20,2490
Greece,4/25/20,2506
Greece,4/26/20,2517
Greece,4/27/20,2534
Greece,4/28/20,2566
Greece,4/29/20,2576
Greece,4/30/20,2591
Greece,5/1/20,2612
Greece,5/2/20,2620
Greece,5/3/20,2626
Greece,5/4/20,2632
Greece,5/5/20,2642
Greece,5/6/20,2663
Greece,5/7/20,2678
Greece,5/8/20,2691
Greece,5/9/20,2710
Greece,5/10/20,2716
Greece,5/11/20,2726
Greece,5/12/20,2744
Greece,5/13/20,2760
Greece,5/14/20,2770
Greece,5/15/20,2810
Greece,5/16/20,2819
Greece,5/17/20,2834
Greece,5/18/20,2836
Greece,5/19/20,2840
Greece,5/20/20,2850
Greece,5/21/20,2853
Greece,5/22/20,2874
Greece,5/23/20,2876
Greece,5/24/20,2878
Greece,5/25/20,2882
Greece,5/26/20,2892
Greece,5/27/20,2903
Greece,5/28/20,2906
Greece,5/29/20,2909
Greece,5/30/20,2915
Greece,5/31/20,2917
Greece,6/1/20,2918
Greece,6/2/20,2937
Greece,6/3/20,2937
Greece,6/4/20,2952
Greece,6/5/20,2967
Greece,6/6/20,2980
Greece,6/7/20,2997
Greece,6/8/20,3049
Greece,6/9/20,3058
Greece,6/10/20,3068
Greece,6/11/20,3088
Greece,6/12/20,3108
Greece,6/13/20,3112
Greece,6/14/20,3121
Greece,6/15/20,3134
Greece,6/16/20,3148
Greece,6/17/20,3203
Greece,6/18/20,3227
Greece,6/19/20,3237
Greece,6/20/20,3256
Greece,6/21/20,3266
Greece,6/22/20,3287
Greece,6/23/20,3302
Greece,6/24/20,3310
Greece,6/25/20,3321
Greece,6/26/20,3343
Greece,6/27/20,3366
Greece,6/28/20,3376
Greece,6/29/20,3390
Greece,6/30/20,3409
Greece,7/1/20,3432
Greece,7/2/20,3458
Greece,7/3/20,3486
Greece,7/4/20,3511
Greece,7/5/20,3519
Greece,7/6/20,3562
Greece,7/7/20,3589
Greece,7/8/20,3622
Greece,7/9/20,3672
Greece,7/10/20,3732
Greece,7/11/20,3772
Guatemala,1/22/20,0
Guatemala,1/23/20,0
Guatemala,1/24/20,0
Guatemala,1/25/20,0
Guatemala,1/26/20,0
Guatemala,1/27/20,0
Guatemala,1/28/20,0
Guatemala,1/29/20,0
Guatemala,1/30/20,0
Guatemala,1/31/20,0
Guatemala,2/1/20,0
Guatemala,2/2/20,0
Guatemala,2/3/20,0
Guatemala,2/4/20,0
Guatemala,2/5/20,0
Guatemala,2/6/20,0
Guatemala,2/7/20,0
Guatemala,2/8/20,0
Guatemala,2/9/20,0
Guatemala,2/10/20,0
Guatemala,2/11/20,0
Guatemala,2/12/20,0
Guatemala,2/13/20,0
Guatemala,2/14/20,0
Guatemala,2/15/20,0
Guatemala,2/16/20,0
Guatemala,2/17/20,0
Guatemala,2/18/20,0
Guatemala,2/19/20,0
Guatemala,2/20/20,0
Guatemala,2/21/20,0
Guatemala,2/22/20,0
Guatemala,2/23/20,0
Guatemala,2/24/20,0
Guatemala,2/25/20,0
Guatemala,2/26/20,0
Guatemala,2/27/20,0
Guatemala,2/28/20,0
Guatemala,2/29/20,0
Guatemala,3/1/20,0
Guatemala,3/2/20,0
Guatemala,3/3/20,0
Guatemala,3/4/20,0
Guatemala,3/5/20,0
Guatemala,3/6/20,0
Guatemala,3/7/20,0
Guatemala,3/8/20,0
Guatemala,3/9/20,0
Guatemala,3/10/20,0
Guatemala,3/11/20,0
Guatemala,3/12/20,0
Guatemala,3/13/20,0
Guatemala,3/14/20,1
Guatemala,3/15/20,1
Guatemala,3/16/20,2
Guatemala,3/17/20,6
Guatemala,3/18/20,6
Guatemala,3/19/20,9
Guatemala,3/20/20,12
Guatemala,3/21/20,17
Guatemala,3/22/20,19
Guatemala,3/23/20,20
Guatemala,3/24/20,21
Guatemala,3/25/20,24
Guatemala,3/26/20,25
Guatemala,3/27/20,28
Guatemala,3/28/20,34
Guatemala,3/29/20,34
Guatemala,3/30/20,36
Guatemala,3/31/20,38
Guatemala,4/1/20,39
Guatemala,4/2/20,47
Guatemala,4/3/20,50
Guatemala,4/4/20,61
Guatemala,4/5/20,61
Guatemala,4/6/20,70
Guatemala,4/7/20,77
Guatemala,4/8/20,87
Guatemala,4/9/20,95
Guatemala,4/10/20,126
Guatemala,4/11/20,137
Guatemala,4/12/20,155
Guatemala,4/13/20,156
Guatemala,4/14/20,167
Guatemala,4/15/20,180
Guatemala,4/16/20,196
Guatemala,4/17/20,214
Guatemala,4/18/20,235
Guatemala,4/19/20,257
Guatemala,4/20/20,289
Guatemala,4/21/20,294
Guatemala,4/22/20,316
Guatemala,4/23/20,384
Guatemala,4/24/20,430
Guatemala,4/25/20,473
Guatemala,4/26/20,500
Guatemala,4/27/20,530
Guatemala,4/28/20,530
Guatemala,4/29/20,557
Guatemala,4/30/20,599
Guatemala,5/1/20,644
Guatemala,5/2/20,688
Guatemala,5/3/20,703
Guatemala,5/4/20,730
Guatemala,5/5/20,763
Guatemala,5/6/20,798
Guatemala,5/7/20,832
Guatemala,5/8/20,900
Guatemala,5/9/20,967
Guatemala,5/10/20,1052
Guatemala,5/11/20,1114
Guatemala,5/12/20,1199
Guatemala,5/13/20,1342
Guatemala,5/14/20,1518
Guatemala,5/15/20,1643
Guatemala,5/16/20,1763
Guatemala,5/17/20,1763
Guatemala,5/18/20,1912
Guatemala,5/19/20,2133
Guatemala,5/20/20,2265
Guatemala,5/21/20,2512
Guatemala,5/22/20,2743
Guatemala,5/23/20,3054
Guatemala,5/24/20,3424
Guatemala,5/25/20,3760
Guatemala,5/26/20,3954
Guatemala,5/27/20,4145
Guatemala,5/28/20,4348
Guatemala,5/29/20,4607
Guatemala,5/30/20,4739
Guatemala,5/31/20,5087
Guatemala,6/1/20,5336
Guatemala,6/2/20,5586
Guatemala,6/3/20,5760
Guatemala,6/4/20,6154
Guatemala,6/5/20,6485
Guatemala,6/6/20,6792
Guatemala,6/7/20,7055
Guatemala,6/8/20,7502
Guatemala,6/9/20,7866
Guatemala,6/10/20,8221
Guatemala,6/11/20,8561
Guatemala,6/12/20,8982
Guatemala,6/13/20,9491
Guatemala,6/14/20,9845
Guatemala,6/15/20,10272
Guatemala,6/16/20,10706
Guatemala,6/17/20,11251
Guatemala,6/18/20,11868
Guatemala,6/19/20,12509
Guatemala,6/20/20,12755
Guatemala,6/21/20,13145
Guatemala,6/22/20,13769
Guatemala,6/23/20,14540
Guatemala,6/24/20,14819
Guatemala,6/25/20,15619
Guatemala,6/26/20,15828
Guatemala,6/27/20,16397
Guatemala,6/28/20,16930
Guatemala,6/29/20,17409
Guatemala,6/30/20,18096
Guatemala,7/1/20,19011
Guatemala,7/2/20,20072
Guatemala,7/3/20,21293
Guatemala,7/4/20,22501
Guatemala,7/5/20,23248
Guatemala,7/6/20,23972
Guatemala,7/7/20,24787
Guatemala,7/8/20,25411
Guatemala,7/9/20,26658
Guatemala,7/10/20,27619
Guatemala,7/11/20,28598
Guinea,1/22/20,0
Guinea,1/23/20,0
Guinea,1/24/20,0
Guinea,1/25/20,0
Guinea,1/26/20,0
Guinea,1/27/20,0
Guinea,1/28/20,0
Guinea,1/29/20,0
Guinea,1/30/20,0
Guinea,1/31/20,0
Guinea,2/1/20,0
Guinea,2/2/20,0
Guinea,2/3/20,0
Guinea,2/4/20,0
Guinea,2/5/20,0
Guinea,2/6/20,0
Guinea,2/7/20,0
Guinea,2/8/20,0
Guinea,2/9/20,0
Guinea,2/10/20,0
Guinea,2/11/20,0
Guinea,2/12/20,0
Guinea,2/13/20,0
Guinea,2/14/20,0
Guinea,2/15/20,0
Guinea,2/16/20,0
Guinea,2/17/20,0
Guinea,2/18/20,0
Guinea,2/19/20,0
Guinea,2/20/20,0
Guinea,2/21/20,0
Guinea,2/22/20,0
Guinea,2/23/20,0
Guinea,2/24/20,0
Guinea,2/25/20,0
Guinea,2/26/20,0
Guinea,2/27/20,0
Guinea,2/28/20,0
Guinea,2/29/20,0
Guinea,3/1/20,0
Guinea,3/2/20,0
Guinea,3/3/20,0
Guinea,3/4/20,0
Guinea,3/5/20,0
Guinea,3/6/20,0
Guinea,3/7/20,0
Guinea,3/8/20,0
Guinea,3/9/20,0
Guinea,3/10/20,0
Guinea,3/11/20,0
Guinea,3/12/20,0
Guinea,3/13/20,1
Guinea,3/14/20,1
Guinea,3/15/20,1
Guinea,3/16/20,1
Guinea,3/17/20,1
Guinea,3/18/20,1
Guinea,3/19/20,1
Guinea,3/20/20,1
Guinea,3/21/20,2
Guinea,3/22/20,2
Guinea,3/23/20,4
Guinea,3/24/20,4
Guinea,3/25/20,4
Guinea,3/26/20,4
Guinea,3/27/20,8
Guinea,3/28/20,8
Guinea,3/29/20,16
Guinea,3/30/20,22
Guinea,3/31/20,22
Guinea,4/1/20,30
Guinea,4/2/20,52
Guinea,4/3/20,73
Guinea,4/4/20,111
Guinea,4/5/20,121
Guinea,4/6/20,128
Guinea,4/7/20,144
Guinea,4/8/20,164
Guinea,4/9/20,194
Guinea,4/10/20,212
Guinea,4/11/20,250
Guinea,4/12/20,250
Guinea,4/13/20,319
Guinea,4/14/20,363
Guinea,4/15/20,404
Guinea,4/16/20,438
Guinea,4/17/20,477
Guinea,4/18/20,518
Guinea,4/19/20,579
Guinea,4/20/20,622
Guinea,4/21/20,688
Guinea,4/22/20,761
Guinea,4/23/20,862
Guinea,4/24/20,954
Guinea,4/25/20,996
Guinea,4/26/20,996
Guinea,4/27/20,1163
Guinea,4/28/20,1240
Guinea,4/29/20,1351
Guinea,4/30/20,1495
Guinea,5/1/20,1537
Guinea,5/2/20,1586
Guinea,5/3/20,1586
Guinea,5/4/20,1710
Guinea,5/5/20,1811
Guinea,5/6/20,1856
Guinea,5/7/20,1927
Guinea,5/8/20,2009
Guinea,5/9/20,2042
Guinea,5/10/20,2146
Guinea,5/11/20,2146
Guinea,5/12/20,2298
Guinea,5/13/20,2374
Guinea,5/14/20,2473
Guinea,5/15/20,2473
Guinea,5/16/20,2658
Guinea,5/17/20,2658
Guinea,5/18/20,2796
Guinea,5/19/20,2863
Guinea,5/20/20,2863
Guinea,5/21/20,3067
Guinea,5/22/20,3067
Guinea,5/23/20,3176
Guinea,5/24/20,3275
Guinea,5/25/20,3275
Guinea,5/26/20,3275
Guinea,5/27/20,3275
Guinea,5/28/20,3553
Guinea,5/29/20,3656
Guinea,5/30/20,3706
Guinea,5/31/20,3706
Guinea,6/1/20,3844
Guinea,6/2/20,3886
Guinea,6/3/20,3933
Guinea,6/4/20,3991
Guinea,6/5/20,4060
Guinea,6/6/20,4117
Guinea,6/7/20,4117
Guinea,6/8/20,4216
Guinea,6/9/20,4258
Guinea,6/10/20,4258
Guinea,6/11/20,4372
Guinea,6/12/20,4426
Guinea,6/13/20,4484
Guinea,6/14/20,4532
Guinea,6/15/20,4572
Guinea,6/16/20,4639
Guinea,6/17/20,4668
Guinea,6/18/20,4841
Guinea,6/19/20,4904
Guinea,6/20/20,4960
Guinea,6/21/20,4988
Guinea,6/22/20,4988
Guinea,6/23/20,5040
Guinea,6/24/20,5174
Guinea,6/25/20,5174
Guinea,6/26/20,5260
Guinea,6/27/20,5291
Guinea,6/28/20,5342
Guinea,6/29/20,5351
Guinea,6/30/20,5391
Guinea,7/1/20,5404
Guinea,7/2/20,5450
Guinea,7/3/20,5521
Guinea,7/4/20,5570
Guinea,7/5/20,5610
Guinea,7/6/20,5610
Guinea,7/7/20,5636
Guinea,7/8/20,5697
Guinea,7/9/20,5881
Guinea,7/10/20,5969
Guinea,7/11/20,6044
Guyana,1/22/20,0
Guyana,1/23/20,0
Guyana,1/24/20,0
Guyana,1/25/20,0
Guyana,1/26/20,0
Guyana,1/27/20,0
Guyana,1/28/20,0
Guyana,1/29/20,0
Guyana,1/30/20,0
Guyana,1/31/20,0
Guyana,2/1/20,0
Guyana,2/2/20,0
Guyana,2/3/20,0
Guyana,2/4/20,0
Guyana,2/5/20,0
Guyana,2/6/20,0
Guyana,2/7/20,0
Guyana,2/8/20,0
Guyana,2/9/20,0
Guyana,2/10/20,0
Guyana,2/11/20,0
Guyana,2/12/20,0
Guyana,2/13/20,0
Guyana,2/14/20,0
Guyana,2/15/20,0
Guyana,2/16/20,0
Guyana,2/17/20,0
Guyana,2/18/20,0
Guyana,2/19/20,0
Guyana,2/20/20,0
Guyana,2/21/20,0
Guyana,2/22/20,0
Guyana,2/23/20,0
Guyana,2/24/20,0
Guyana,2/25/20,0
Guyana,2/26/20,0
Guyana,2/27/20,0
Guyana,2/28/20,0
Guyana,2/29/20,0
Guyana,3/1/20,0
Guyana,3/2/20,0
Guyana,3/3/20,0
Guyana,3/4/20,0
Guyana,3/5/20,0
Guyana,3/6/20,0
Guyana,3/7/20,0
Guyana,3/8/20,0
Guyana,3/9/20,0
Guyana,3/10/20,0
Guyana,3/11/20,0
Guyana,3/12/20,1
Guyana,3/13/20,1
Guyana,3/14/20,1
Guyana,3/15/20,4
Guyana,3/16/20,4
Guyana,3/17/20,7
Guyana,3/18/20,7
Guyana,3/19/20,7
Guyana,3/20/20,7
Guyana,3/21/20,7
Guyana,3/22/20,19
Guyana,3/23/20,20
Guyana,3/24/20,5
Guyana,3/25/20,5
Guyana,3/26/20,5
Guyana,3/27/20,5
Guyana,3/28/20,8
Guyana,3/29/20,8
Guyana,3/30/20,8
Guyana,3/31/20,12
Guyana,4/1/20,19
Guyana,4/2/20,19
Guyana,4/3/20,23
Guyana,4/4/20,23
Guyana,4/5/20,24
Guyana,4/6/20,31
Guyana,4/7/20,33
Guyana,4/8/20,37
Guyana,4/9/20,37
Guyana,4/10/20,37
Guyana,4/11/20,45
Guyana,4/12/20,45
Guyana,4/13/20,45
Guyana,4/14/20,47
Guyana,4/15/20,55
Guyana,4/16/20,55
Guyana,4/17/20,63
Guyana,4/18/20,63
Guyana,4/19/20,65
Guyana,4/20/20,65
Guyana,4/21/20,66
Guyana,4/22/20,67
Guyana,4/23/20,70
Guyana,4/24/20,73
Guyana,4/25/20,73
Guyana,4/26/20,74
Guyana,4/27/20,74
Guyana,4/28/20,74
Guyana,4/29/20,78
Guyana,4/30/20,82
Guyana,5/1/20,82
Guyana,5/2/20,82
Guyana,5/3/20,82
Guyana,5/4/20,92
Guyana,5/5/20,93
Guyana,5/6/20,93
Guyana,5/7/20,93
Guyana,5/8/20,94
Guyana,5/9/20,94
Guyana,5/10/20,104
Guyana,5/11/20,109
Guyana,5/12/20,113
Guyana,5/13/20,113
Guyana,5/14/20,113
Guyana,5/15/20,116
Guyana,5/16/20,117
Guyana,5/17/20,117
Guyana,5/18/20,124
Guyana,5/19/20,125
Guyana,5/20/20,125
Guyana,5/21/20,127
Guyana,5/22/20,127
Guyana,5/23/20,127
Guyana,5/24/20,135
Guyana,5/25/20,137
Guyana,5/26/20,139
Guyana,5/27/20,139
Guyana,5/28/20,150
Guyana,5/29/20,150
Guyana,5/30/20,152
Guyana,5/31/20,153
Guyana,6/1/20,153
Guyana,6/2/20,153
Guyana,6/3/20,153
Guyana,6/4/20,153
Guyana,6/5/20,153
Guyana,6/6/20,154
Guyana,6/7/20,154
Guyana,6/8/20,154
Guyana,6/9/20,156
Guyana,6/10/20,156
Guyana,6/11/20,158
Guyana,6/12/20,159
Guyana,6/13/20,159
Guyana,6/14/20,159
Guyana,6/15/20,159
Guyana,6/16/20,171
Guyana,6/17/20,171
Guyana,6/18/20,183
Guyana,6/19/20,183
Guyana,6/20/20,183
Guyana,6/21/20,184
Guyana,6/22/20,205
Guyana,6/23/20,206
Guyana,6/24/20,209
Guyana,6/25/20,215
Guyana,6/26/20,215
